qfix, qfluct, l,p,dof,time,method
0.4,0.2,20,0.71,0.138775,1.18778e+06,pg
0.4,0.2,20,0.71,0.0948063,46072,vpg
0.4,0.2,20,0.72,0.137233,1.20898e+06,pg
0.4,0.2,20,0.72,0.09405,47275,vpg
0.4,0.2,20,0.73,0.133392,1.20918e+06,pg
0.4,0.2,20,0.73,0.0932937,45802,vpg
0.4,0.2,20,0.74,0.1303,1.20182e+06,pg
0.4,0.2,20,0.74,0.0925374,45543,vpg
0.4,0.2,20,0.75,0.129125,1.20879e+06,pg
0.4,0.2,20,0.75,0.0917813,45551,vpg
0.4,0.2,20,0.76,0.126192,1.21546e+06,pg
0.4,0.2,20,0.76,0.0910501,45547,vpg
0.4,0.2,20,0.77,0.123233,1.22251e+06,pg
0.4,0.2,20,0.77,0.0903188,45526,vpg
0.4,0.2,20,0.78,0.121321,1.2272e+06,pg
0.4,0.2,20,0.78,0.0895875,45624,vpg
0.4,0.2,20,0.79,0.117287,1.23462e+06,pg
0.4,0.2,20,0.79,0.0888562,45561,vpg
0.4,0.2,20,0.8,0.115204,1.23864e+06,pg
0.4,0.2,20,0.8,0.088125,45266,vpg
0.4,0.2,20,0.81,0.114008,1.24007e+06,pg
0.4,0.2,20,0.81,0.0874438,45276,vpg
0.4,0.2,20,0.82,0.110542,1.2489e+06,pg
0.4,0.2,20,0.82,0.0867625,45264,vpg
0.4,0.2,20,0.83,0.10935,1.25324e+06,pg
0.4,0.2,20,0.83,0.0860812,45242,vpg
0.4,0.2,20,0.84,0.106154,1.25972e+06,pg
0.4,0.2,20,0.84,0.0853999,45341,vpg
0.4,0.2,20,0.85,0.104675,1.27418e+06,pg
0.4,0.2,20,0.85,0.0847187,45315,vpg
0.4,0.2,20,0.86,0.101654,1.27448e+06,pg
0.4,0.2,20,0.86,0.0840376,45422,vpg
0.4,0.2,20,0.87,0.100354,1.28272e+06,pg
0.4,0.2,20,0.87,0.0833687,45397,vpg
0.4,0.2,20,0.88,0.096875,1.28742e+06,pg
0.4,0.2,20,0.88,0.082725,45376,vpg
0.4,0.2,20,0.89,0.0945875,1.29298e+06,pg
0.4,0.2,20,0.89,0.0820812,45212,vpg
0.4,0.2,20,0.9,0.0929458,1.29844e+06,pg
0.4,0.2,20,0.9,0.0814375,45226,vpg
0.4,0.2,20,0.91,0.0907333,1.3068e+06,pg
0.4,0.2,20,0.91,0.0807938,45386,vpg
0.4,0.2,20,0.92,0.0892125,1.3134e+06,pg
0.4,0.2,20,0.92,0.08015,45423,vpg
0.4,0.2,20,0.93,0.0873417,1.32076e+06,pg
0.4,0.2,20,0.93,0.0795063,45468,vpg
0.4,0.2,20,0.94,0.0853583,1.32307e+06,pg
0.4,0.2,20,0.94,0.0788624,45199,vpg
0.4,0.2,20,0.95,0.0837042,1.32735e+06,pg
0.4,0.2,20,0.95,0.0782188,45221,vpg
0.4,0.2,20,0.96,0.0815667,1.33253e+06,pg
0.4,0.2,20,0.96,0.0775751,45149,vpg
0.4,0.2,20,0.97,0.0801958,1.34088e+06,pg
0.4,0.2,20,0.97,0.0769312,45229,vpg
0.4,0.2,20,0.98,0.0782375,1.34932e+06,pg
0.4,0.2,20,0.98,0.0762875,45820,vpg
0.4,0.2,20,0.99,0.0765958,1.35706e+06,pg
0.4,0.2,20,0.99,0.0756437,43901,vpg
0.4,0.2,20,1,0.075,1.32458e+06,pg
0.4,0.2,20,1,0.075,44556,vpg
