qfix, qfluct, l,p,dof,time,method
0.4,0.3,10,0.37,0.06465,1277,vpg
0.4,0.3,10,0.38,0.167067,26954,pg
0.4,0.3,10,0.38,0.0611,1300,vpg
0.4,0.3,10,0.39,0.165067,26243,pg
0.4,0.3,10,0.39,0.05755,1392,vpg
0.4,0.3,10,0.4,0.1539,25388,pg
0.4,0.3,10,0.4,0.054,1005,vpg
0.4,0.3,10,0.41,0.150633,27985,pg
0.4,0.3,10,0.41,0.05255,1401,vpg
0.4,0.3,10,0.42,0.147533,28472,pg
0.4,0.3,10,0.42,0.0511,1319,vpg
0.4,0.3,10,0.43,0.144767,25987,pg
0.4,0.3,10,0.43,0.04965,997,vpg
0.4,0.3,10,0.44,0.139933,25868,pg
0.4,0.3,10,0.44,0.0482,1344,vpg
0.4,0.3,10,0.45,0.130367,27427,pg
0.4,0.3,10,0.45,0.04675,1170,vpg
0.4,0.3,10,0.46,0.127133,24301,pg
0.4,0.3,10,0.46,0.0453,1322,vpg
0.4,0.3,10,0.47,0.124567,29609,pg
0.4,0.3,10,0.47,0.04385,1248,vpg
0.4,0.3,10,0.48,0.121933,30299,pg
0.4,0.3,10,0.48,0.0424,1362,vpg
0.4,0.3,10,0.49,0.1168,29042,pg
0.4,0.3,10,0.49,0.04095,1313,vpg
0.4,0.3,10,0.5,0.109633,28897,pg
0.4,0.3,10,0.5,0.0395,1305,vpg
0.4,0.3,10,0.51,0.105767,30403,pg
0.4,0.3,10,0.51,0.03805,1353,vpg
0.4,0.3,10,0.52,0.1048,30859,pg
0.4,0.3,10,0.52,0.0366,1339,vpg
0.4,0.3,10,0.53,0.101133,30432,pg
0.4,0.3,10,0.53,0.03515,1352,vpg
0.4,0.3,10,0.54,0.0995,30983,pg
0.4,0.3,10,0.54,0.0337,1411,vpg
0.4,0.3,10,0.55,0.0971333,31829,pg
0.4,0.3,10,0.55,0.03225,1356,vpg
0.4,0.3,10,0.56,0.0899333,31659,pg
0.4,0.3,10,0.56,0.0308,1330,vpg
0.4,0.3,10,0.57,0.0881,25569,pg
0.4,0.3,10,0.57,0.02935,971,vpg
0.4,0.3,10,0.58,0.0872,27890,pg
0.4,0.3,10,0.58,0.0279,1374,vpg
0.4,0.3,10,0.59,0.0828667,32325,pg
0.4,0.3,10,0.59,0.02645,1353,vpg
0.4,0.3,10,0.6,0.0831667,32642,pg
0.4,0.3,10,0.6,0.025,1361,vpg
0.4,0.3,10,0.61,0.0795333,32380,pg
0.4,0.3,10,0.61,0.02465,1173,vpg
0.4,0.3,10,0.62,0.0729667,32753,pg
0.4,0.3,10,0.62,0.0243,1372,vpg
0.4,0.3,10,0.63,0.0719667,33085,pg
0.4,0.3,10,0.63,0.02395,1330,vpg
0.4,0.3,10,0.64,0.0686,33705,pg
0.4,0.3,10,0.64,0.0236,1362,vpg
0.4,0.3,10,0.65,0.0658,33436,pg
0.4,0.3,10,0.65,0.02325,1384,vpg
0.4,0.3,10,0.66,0.0672667,32974,pg
0.4,0.3,10,0.66,0.0229,1375,vpg
0.4,0.3,10,0.67,0.0615333,33514,pg
0.4,0.3,10,0.67,0.02255,1383,vpg
0.4,0.3,10,0.68,0.0588,33409,pg
0.4,0.3,10,0.68,0.0222,1358,vpg
0.4,0.3,10,0.69,0.0594,34096,pg
0.4,0.3,10,0.69,0.02185,1370,vpg
0.4,0.3,10,0.7,0.0561333,34128,pg
0.4,0.3,10,0.7,0.0215,1406,vpg
0.4,0.3,10,0.71,0.0515333,31358,pg
0.4,0.3,10,0.71,0.02125,1282,vpg
0.4,0.3,10,0.72,0.0505667,32326,pg
0.4,0.3,10,0.72,0.021,1377,vpg
0.4,0.3,10,0.73,0.048,34037,pg
0.4,0.3,10,0.73,0.02075,1400,vpg
0.4,0.3,10,0.74,0.0458667,34147,pg
0.4,0.3,10,0.74,0.0205,1368,vpg
0.4,0.3,10,0.75,0.0402333,34335,pg
0.4,0.3,10,0.75,0.02025,1300,vpg
0.4,0.3,10,0.76,0.0421667,35274,pg
0.4,0.3,10,0.76,0.02,1325,vpg
0.4,0.3,10,0.77,0.0416,36142,pg
0.4,0.3,10,0.77,0.01975,1222,vpg
0.4,0.3,10,0.78,0.0394333,35039,pg
0.4,0.3,10,0.78,0.0195,1388,vpg
0.4,0.3,10,0.79,0.0376333,36325,pg
0.4,0.3,10,0.79,0.01925,1334,vpg
0.4,0.3,10,0.8,0.037,36729,pg
0.4,0.3,10,0.8,0.019,1250,vpg
0.4,0.3,10,0.81,0.036,35131,pg
0.4,0.3,10,0.81,0.01875,1102,vpg
0.4,0.3,10,0.82,0.0322,32512,pg
0.4,0.3,10,0.82,0.0185,966,vpg
0.4,0.3,10,0.83,0.0324667,31486,pg
0.4,0.3,10,0.83,0.01825,1119,vpg
0.4,0.3,10,0.84,0.0298667,28692,pg
0.4,0.3,10,0.84,0.018,964,vpg
0.4,0.3,10,0.85,0.0298,35115,pg
0.4,0.3,10,0.85,0.01775,1408,vpg
0.4,0.3,10,0.86,0.0273667,37554,pg
0.4,0.3,10,0.86,0.0175,1330,vpg
0.4,0.3,10,0.87,0.0253,37511,pg
0.4,0.3,10,0.87,0.01725,1233,vpg
0.4,0.3,10,0.88,0.0256,37591,pg
0.4,0.3,10,0.88,0.017,1391,vpg
0.4,0.3,10,0.89,0.0241333,39092,pg
0.4,0.3,10,0.89,0.01675,1338,vpg
0.4,0.3,10,0.9,0.021,35642,pg
0.4,0.3,10,0.9,0.0165,1251,vpg
0.4,0.3,10,0.91,0.0211333,38909,pg
0.4,0.3,10,0.91,0.01625,1355,vpg
0.4,0.3,10,0.92,0.0211333,38380,pg
0.4,0.3,10,0.92,0.016,1012,vpg
0.4,0.3,10,0.93,0.0200333,36001,pg
0.4,0.3,10,0.93,0.01575,1374,vpg
0.4,0.3,10,0.94,0.0198667,39210,pg
0.4,0.3,10,0.94,0.0155,1399,vpg
0.4,0.3,10,0.95,0.0173,38048,pg
0.4,0.3,10,0.95,0.01525,1401,vpg
0.4,0.3,10,0.96,0.0178667,40163,pg
0.4,0.3,10,0.96,0.015,1357,vpg
0.4,0.3,10,0.97,0.0154,39457,pg
0.4,0.3,10,0.97,0.01475,1369,vpg
0.4,0.3,10,0.98,0.0151667,40269,pg
0.4,0.3,10,0.98,0.0145,1426,vpg
0.4,0.3,10,0.99,0.0148667,39731,pg
0.4,0.3,10,0.99,0.01425,1381,vpg
0.4,0.3,10,1,0.014,39167,pg
0.4,0.3,10,1,0.014,1363,vpg
