qfix, qfluct, l,p,dof,time,method
0.4,0.2,10,0.21,0.25695,675,vpg
0.4,0.2,10,0.22,0.372667,13348,pg
0.4,0.2,10,0.22,0.2509,690,vpg
0.4,0.2,10,0.23,0.3643,13628,pg
0.4,0.2,10,0.23,0.24485,682,vpg
0.4,0.2,10,0.24,0.359333,13916,pg
0.4,0.2,10,0.24,0.2388,705,vpg
0.4,0.2,10,0.25,0.348067,13654,pg
0.4,0.2,10,0.25,0.23275,664,vpg
0.4,0.2,10,0.26,0.349,13678,pg
0.4,0.2,10,0.26,0.2269,671,vpg
0.4,0.2,10,0.27,0.3377,13853,pg
0.4,0.2,10,0.27,0.22105,668,vpg
0.4,0.2,10,0.28,0.332667,14206,pg
0.4,0.2,10,0.28,0.2152,685,vpg
0.4,0.2,10,0.29,0.331233,14264,pg
0.4,0.2,10,0.29,0.20935,715,vpg
0.4,0.2,10,0.3,0.319133,14281,pg
0.4,0.2,10,0.3,0.2035,687,vpg
0.4,0.2,10,0.31,0.314833,14347,pg
0.4,0.2,10,0.31,0.19835,681,vpg
0.4,0.2,10,0.32,0.293633,14609,pg
0.4,0.2,10,0.32,0.1932,687,vpg
0.4,0.2,10,0.33,0.3053,14803,pg
0.4,0.2,10,0.33,0.1883,690,vpg
0.4,0.2,10,0.34,0.294833,15049,pg
0.4,0.2,10,0.34,0.1834,684,vpg
0.4,0.2,10,0.35,0.288367,14823,pg
0.4,0.2,10,0.35,0.1785,670,vpg
0.4,0.2,10,0.36,0.284733,14981,pg
0.4,0.2,10,0.36,0.1738,701,vpg
0.4,0.2,10,0.37,0.277367,14678,pg
0.4,0.2,10,0.37,0.16935,673,vpg
0.4,0.2,10,0.38,0.270267,15069,pg
0.4,0.2,10,0.38,0.1649,688,vpg
0.4,0.2,10,0.39,0.2619,15236,pg
0.4,0.2,10,0.39,0.16045,699,vpg
0.4,0.2,10,0.4,0.256333,15361,pg
0.4,0.2,10,0.4,0.156,688,vpg
0.4,0.2,10,0.41,0.2559,15449,pg
0.4,0.2,10,0.41,0.15325,693,vpg
0.4,0.2,10,0.42,0.252,15504,pg
0.4,0.2,10,0.42,0.1505,696,vpg
0.4,0.2,10,0.43,0.242833,15541,pg
0.4,0.2,10,0.43,0.14775,694,vpg
0.4,0.2,10,0.44,0.243167,15867,pg
0.4,0.2,10,0.44,0.145,721,vpg
0.4,0.2,10,0.45,0.2377,16048,pg
0.4,0.2,10,0.45,0.14225,706,vpg
0.4,0.2,10,0.46,0.2317,16089,pg
0.4,0.2,10,0.46,0.1395,710,vpg
0.4,0.2,10,0.47,0.225533,16270,pg
0.4,0.2,10,0.47,0.13685,717,vpg
0.4,0.2,10,0.48,0.2206,16337,pg
0.4,0.2,10,0.48,0.1344,713,vpg
0.4,0.2,10,0.49,0.214133,16481,pg
0.4,0.2,10,0.49,0.13195,708,vpg
0.4,0.2,10,0.5,0.208767,16756,pg
0.4,0.2,10,0.5,0.1295,720,vpg
0.4,0.2,10,0.51,0.214233,16873,pg
0.4,0.2,10,0.51,0.12705,721,vpg
0.4,0.2,10,0.52,0.204,16999,pg
0.4,0.2,10,0.52,0.1246,730,vpg
0.4,0.2,10,0.53,0.2011,17023,pg
0.4,0.2,10,0.53,0.12215,710,vpg
0.4,0.2,10,0.54,0.200733,16979,pg
0.4,0.2,10,0.54,0.1197,703,vpg
0.4,0.2,10,0.55,0.1966,17167,pg
0.4,0.2,10,0.55,0.11725,717,vpg
0.4,0.2,10,0.56,0.1879,17739,pg
0.4,0.2,10,0.56,0.1148,720,vpg
0.4,0.2,10,0.57,0.185,17434,pg
0.4,0.2,10,0.57,0.11235,716,vpg
0.4,0.2,10,0.58,0.177867,18966,pg
0.4,0.2,10,0.58,0.1099,799,vpg
0.4,0.2,10,0.59,0.1763,19864,pg
0.4,0.2,10,0.59,0.10745,817,vpg
0.4,0.2,10,0.6,0.172567,19925,pg
0.4,0.2,10,0.6,0.105,761,vpg
0.4,0.2,10,0.61,0.165033,21403,pg
0.4,0.2,10,0.61,0.10385,899,vpg
0.4,0.2,10,0.62,0.162433,19892,pg
0.4,0.2,10,0.62,0.1027,721,vpg
0.4,0.2,10,0.63,0.165033,18052,pg
0.4,0.2,10,0.63,0.10155,704,vpg
0.4,0.2,10,0.64,0.1581,18238,pg
0.4,0.2,10,0.64,0.1004,713,vpg
0.4,0.2,10,0.65,0.155567,18729,pg
0.4,0.2,10,0.65,0.09925,711,vpg
0.4,0.2,10,0.66,0.150567,19967,pg
0.4,0.2,10,0.66,0.0983,813,vpg
0.4,0.2,10,0.67,0.147833,20474,pg
0.4,0.2,10,0.67,0.09735,1063,vpg
0.4,0.2,10,0.68,0.1405,24207,pg
0.4,0.2,10,0.68,0.0964,1097,vpg
0.4,0.2,10,0.69,0.144333,24478,pg
0.4,0.2,10,0.69,0.09545,924,vpg
0.4,0.2,10,0.7,0.134433,24801,pg
0.4,0.2,10,0.7,0.0945,796,vpg
0.4,0.2,10,0.71,0.1357,21531,pg
0.4,0.2,10,0.71,0.09375,834,vpg
0.4,0.2,10,0.72,0.140067,22102,pg
0.4,0.2,10,0.72,0.093,935,vpg
0.4,0.2,10,0.73,0.131733,24423,pg
0.4,0.2,10,0.73,0.09225,1085,vpg
0.4,0.2,10,0.74,0.123067,26733,pg
0.4,0.2,10,0.74,0.0915,1055,vpg
0.4,0.2,10,0.75,0.122767,27243,pg
0.4,0.2,10,0.75,0.09075,1011,vpg
0.4,0.2,10,0.76,0.1225,27137,pg
0.4,0.2,10,0.76,0.09,1061,vpg
0.4,0.2,10,0.77,0.1205,27720,pg
0.4,0.2,10,0.77,0.08925,900,vpg
0.4,0.2,10,0.78,0.119067,27888,pg
0.4,0.2,10,0.78,0.0885,1079,vpg
0.4,0.2,10,0.79,0.113267,28302,pg
0.4,0.2,10,0.79,0.08775,1057,vpg
0.4,0.2,10,0.8,0.111333,27717,pg
0.4,0.2,10,0.8,0.087,1038,vpg
0.4,0.2,10,0.81,0.1092,28378,pg
0.4,0.2,10,0.81,0.08625,1046,vpg
0.4,0.2,10,0.82,0.109667,27782,pg
0.4,0.2,10,0.82,0.0855,1094,vpg
0.4,0.2,10,0.83,0.1056,28546,pg
0.4,0.2,10,0.83,0.08475,1099,vpg
0.4,0.2,10,0.84,0.103067,28439,pg
0.4,0.2,10,0.84,0.084,1011,vpg
0.4,0.2,10,0.85,0.0989333,27832,pg
0.4,0.2,10,0.85,0.08325,1071,vpg
0.4,0.2,10,0.86,0.0968667,29091,pg
0.4,0.2,10,0.86,0.0825,1092,vpg
0.4,0.2,10,0.87,0.0977667,27977,pg
0.4,0.2,10,0.87,0.08175,1034,vpg
0.4,0.2,10,0.88,0.0947333,28749,pg
0.4,0.2,10,0.88,0.081,1055,vpg
0.4,0.2,10,0.89,0.0932667,29701,pg
0.4,0.2,10,0.89,0.08025,1009,vpg
0.4,0.2,10,0.9,0.0907333,30169,pg
0.4,0.2,10,0.9,0.0795,1073,vpg
0.4,0.2,10,0.91,0.0877667,27939,pg
0.4,0.2,10,0.91,0.07875,1071,vpg
0.4,0.2,10,0.92,0.0842,30077,pg
0.4,0.2,10,0.92,0.078,1016,vpg
0.4,0.2,10,0.93,0.0835333,30317,pg
0.4,0.2,10,0.93,0.07725,1076,vpg
0.4,0.2,10,0.94,0.0832667,29890,pg
0.4,0.2,10,0.94,0.0765,847,vpg
0.4,0.2,10,0.95,0.0790333,29488,pg
0.4,0.2,10,0.95,0.07575,933,vpg
0.4,0.2,10,0.96,0.0797333,29611,pg
0.4,0.2,10,0.96,0.075,1079,vpg
0.4,0.2,10,0.97,0.0772667,29921,pg
0.4,0.2,10,0.97,0.07425,1063,vpg
0.4,0.2,10,0.98,0.0752333,29482,pg
0.4,0.2,10,0.98,0.0735,1072,vpg
0.4,0.2,10,0.99,0.0733667,29979,pg
0.4,0.2,10,0.99,0.07275,973,vpg
0.4,0.2,10,1,0.072,29766,pg
0.4,0.2,10,1,0.072,1062,vpg
