qfix, qfluct, l,p,dof,time,method
0.2,0.3,20,0.27,1.79592,258599,pg
0.2,0.3,20,0.27,1.75766,16163,vpg
0.2,0.3,20,0.28,1.75238,278354,pg
0.2,0.3,20,0.28,1.71259,16850,vpg
0.2,0.3,20,0.29,1.71747,303293,pg
0.2,0.3,20,0.29,1.66756,16970,vpg
0.2,0.3,20,0.3,1.66603,307313,pg
0.2,0.3,20,0.3,1.62256,17645,vpg
0.2,0.3,20,0.31,1.62891,337771,pg
0.2,0.3,20,0.31,1.5776,19376,vpg
0.2,0.3,20,0.32,1.586,370402,pg
0.2,0.3,20,0.32,1.53261,15937,vpg
0.2,0.3,20,0.33,1.53782,392935,pg
0.2,0.3,20,0.33,1.48761,18408,vpg
0.2,0.3,20,0.34,1.49691,441642,pg
0.2,0.3,20,0.34,1.44266,20439,vpg
0.2,0.3,20,0.35,1.46247,463802,pg
0.2,0.3,20,0.35,1.39775,19938,vpg
0.2,0.3,20,0.36,1.42126,563715,pg
0.2,0.3,20,0.36,1.35287,20396,vpg
0.2,0.3,20,0.37,1.37848,677863,pg
0.2,0.3,20,0.37,1.30795,20206,vpg
0.2,0.3,20,0.38,1.33521,801941,pg
0.2,0.3,20,0.38,1.26305,23060,vpg
0.2,0.3,20,0.39,1.2936,1.00401e+06,pg
0.2,0.3,20,0.39,1.21814,24800,vpg
0.2,0.3,20,0.4,1.252,1.08643e+06,pg
0.2,0.3,20,0.4,1.17325,24979,vpg
0.2,0.3,20,0.41,1.21944,1.24779e+06,pg
0.2,0.3,20,0.41,1.12859,34485,vpg
0.2,0.3,20,0.42,1.18712,1.2771e+06,pg
0.2,0.3,20,0.42,1.08392,34895,vpg
0.2,0.3,20,0.43,1.15704,1.38543e+06,pg
0.2,0.3,20,0.43,1.03927,41402,vpg
0.2,0.3,20,0.44,1.11716,1.25996e+06,pg
0.2,0.3,20,0.44,0.9947,45644,vpg
0.2,0.3,20,0.45,1.09282,1.28497e+06,pg
0.2,0.3,20,0.45,0.950344,49991,vpg
0.2,0.3,20,0.46,1.05871,1.20987e+06,pg
0.2,0.3,20,0.46,0.906276,63224,vpg
0.2,0.3,20,0.47,1.01817,1.19211e+06,pg
0.2,0.3,20,0.47,0.862371,105227,vpg
0.2,0.3,20,0.48,0.994713,1.13313e+06,pg
0.2,0.3,20,0.48,0.818658,138160,vpg
0.2,0.3,20,0.49,0.965046,1.08736e+06,pg
0.2,0.3,20,0.49,0.775109,264494,vpg
0.2,0.3,20,0.5,0.940129,1.08369e+06,pg
0.2,0.3,20,0.5,0.731812,299839,vpg
0.2,0.3,20,0.51,0.914183,1.08284e+06,pg
0.2,0.3,20,0.51,0.692022,372516,vpg
0.2,0.3,20,0.52,0.888942,1.04913e+06,pg
0.2,0.3,20,0.52,0.655046,282241,vpg
0.2,0.3,20,0.53,0.871913,1.01877e+06,pg
0.2,0.3,20,0.53,0.619798,258675,vpg
0.2,0.3,20,0.54,0.834042,1.01196e+06,pg
0.2,0.3,20,0.54,0.586255,279910,vpg
0.2,0.3,20,0.55,0.816783,1.01802e+06,pg
0.2,0.3,20,0.55,0.555094,195920,vpg
0.2,0.3,20,0.56,0.79255,924331,pg
0.2,0.3,20,0.56,0.526269,197365,vpg
0.2,0.3,20,0.57,0.770467,910307,pg
0.2,0.3,20,0.57,0.500801,153598,vpg
0.2,0.3,20,0.58,0.745025,871752,pg
0.2,0.3,20,0.58,0.476674,129262,vpg
0.2,0.3,20,0.59,0.722425,903812,pg
0.2,0.3,20,0.59,0.454612,122223,vpg
0.2,0.3,20,0.6,0.704792,912578,pg
0.2,0.3,20,0.6,0.433625,86154,vpg
0.2,0.3,20,0.61,0.685925,880793,pg
0.2,0.3,20,0.61,0.419548,119269,vpg
0.2,0.3,20,0.62,0.667633,898795,pg
0.2,0.3,20,0.62,0.406612,118755,vpg
0.2,0.3,20,0.63,0.646113,885620,pg
0.2,0.3,20,0.63,0.394707,109101,vpg
0.2,0.3,20,0.64,0.625938,878599,pg
0.2,0.3,20,0.64,0.383902,79884,vpg
0.2,0.3,20,0.65,0.608967,882826,pg
0.2,0.3,20,0.65,0.374031,71164,vpg
0.2,0.3,20,0.66,0.592387,887436,pg
0.2,0.3,20,0.66,0.365286,69181,vpg
0.2,0.3,20,0.67,0.576671,907519,pg
0.2,0.3,20,0.67,0.357006,58541,vpg
0.2,0.3,20,0.68,0.558808,905739,pg
0.2,0.3,20,0.68,0.349075,57861,vpg
0.2,0.3,20,0.69,0.539763,918880,pg
0.2,0.3,20,0.69,0.341433,53370,vpg
0.2,0.3,20,0.7,0.527767,908130,pg
0.2,0.3,20,0.7,0.333813,56957,vpg
0.2,0.3,20,0.71,0.515779,924515,pg
0.2,0.3,20,0.71,0.327767,56129,vpg
0.2,0.3,20,0.72,0.498475,968040,pg
0.2,0.3,20,0.72,0.321825,58022,vpg
0.2,0.3,20,0.73,0.48085,971352,pg
0.2,0.3,20,0.73,0.316188,49802,vpg
0.2,0.3,20,0.74,0.46875,974081,pg
0.2,0.3,20,0.74,0.310739,45149,vpg
0.2,0.3,20,0.75,0.454517,976255,pg
0.2,0.3,20,0.75,0.305469,51515,vpg
0.2,0.3,20,0.76,0.443175,988877,pg
0.2,0.3,20,0.76,0.300324,45047,vpg
0.2,0.3,20,0.77,0.429592,1.0166e+06,pg
0.2,0.3,20,0.77,0.295369,47935,vpg
0.2,0.3,20,0.78,0.41555,1.00469e+06,pg
0.2,0.3,20,0.78,0.290412,48743,vpg
0.2,0.3,20,0.79,0.403838,987064,pg
0.2,0.3,20,0.79,0.285457,51447,vpg
0.2,0.3,20,0.8,0.390604,1.01046e+06,pg
0.2,0.3,20,0.8,0.2805,45606,vpg
0.2,0.3,20,0.81,0.380208,1.01294e+06,pg
0.2,0.3,20,0.81,0.276743,46925,vpg
0.2,0.3,20,0.82,0.370212,989751,pg
0.2,0.3,20,0.82,0.272988,43813,vpg
0.2,0.3,20,0.83,0.359229,1.03914e+06,pg
0.2,0.3,20,0.83,0.269231,38970,vpg
0.2,0.3,20,0.84,0.346175,924218,pg
0.2,0.3,20,0.84,0.265476,40262,vpg
0.2,0.3,20,0.85,0.337204,914681,pg
0.2,0.3,20,0.85,0.261719,36769,vpg
0.2,0.3,20,0.86,0.326825,901533,pg
0.2,0.3,20,0.86,0.257961,35460,vpg
0.2,0.3,20,0.87,0.317771,912385,pg
0.2,0.3,20,0.87,0.25432,36416,vpg
0.2,0.3,20,0.88,0.306929,920379,pg
0.2,0.3,20,0.88,0.250899,35260,vpg
0.2,0.3,20,0.89,0.299108,932624,pg
0.2,0.3,20,0.89,0.247482,37431,vpg
0.2,0.3,20,0.9,0.289792,943575,pg
0.2,0.3,20,0.9,0.244062,37429,vpg
0.2,0.3,20,0.91,0.280383,900256,pg
0.2,0.3,20,0.91,0.240768,34268,vpg
0.2,0.3,20,0.92,0.273533,910885,pg
0.2,0.3,20,0.92,0.237476,33940,vpg
0.2,0.3,20,0.93,0.262687,922173,pg
0.2,0.3,20,0.93,0.23418,33641,vpg
0.2,0.3,20,0.94,0.255996,933071,pg
0.2,0.3,20,0.94,0.230963,33835,vpg
0.2,0.3,20,0.95,0.248287,938928,pg
0.2,0.3,20,0.95,0.227812,32886,vpg
0.2,0.3,20,0.96,0.240592,937189,pg
0.2,0.3,20,0.96,0.224724,33229,vpg
0.2,0.3,20,0.97,0.233012,949256,pg
0.2,0.3,20,0.97,0.221638,32791,vpg
0.2,0.3,20,0.98,0.225837,958175,pg
0.2,0.3,20,0.98,0.218549,32766,vpg
0.2,0.3,20,0.99,0.219675,963695,pg
0.2,0.3,20,0.99,0.215463,32763,vpg
0.2,0.3,20,1,0.212375,975659,pg
0.2,0.3,20,1,0.212375,32713,vpg
